Date,Open,High,Low,Close,Volume
27-Jan-14,47.47,47.60,45.54,46.27,4565574
24-Jan-14,46.80,48.17,46.75,47.62,7201392
23-Jan-14,47.20,47.40,46.35,47.15,5385275
22-Jan-14,47.78,47.85,47.30,47.46,4650806
21-Jan-14,47.04,48.25,46.50,47.85,5209254
17-Jan-14,48.55,48.92,47.14,47.49,5918414
16-Jan-14,49.91,49.91,48.50,48.79,4600967
15-Jan-14,50.03,50.28,49.28,49.65,4702963
14-Jan-14,49.89,49.94,48.89,49.26,6316321
13-Jan-14,51.56,51.75,49.00,49.70,24045350
10-Jan-14,58.30,59.84,57.29,59.60,5218097
9-Jan-14,58.09,58.18,57.01,57.35,3074561
8-Jan-14,58.29,58.50,57.36,58.02,2563349
7-Jan-14,59.01,59.08,57.81,58.28,3167745
6-Jan-14,58.93,59.15,57.43,57.78,3055060
3-Jan-14,58.83,59.14,58.51,58.78,1920883
2-Jan-14,59.08,59.52,58.41,58.59,2515392
31-Dec-13,59.12,59.40,58.43,59.03,1803165
30-Dec-13,59.15,59.47,58.70,59.11,2321988
27-Dec-13,59.91,60.25,59.01,59.16,2299279
26-Dec-13,59.34,59.84,59.23,59.70,2201790
24-Dec-13,58.86,59.40,58.85,58.98,1131255
23-Dec-13,58.90,59.00,58.60,58.99,3527607
20-Dec-13,59.20,59.25,58.63,58.80,2730328
19-Dec-13,58.82,59.55,58.60,58.77,3134867
18-Dec-13,58.98,59.25,58.05,59.10,3199840
17-Dec-13,57.83,59.05,57.49,58.67,4984290
16-Dec-13,59.66,59.77,57.35,57.88,6501531
13-Dec-13,59.86,60.29,58.54,59.20,10173601
12-Dec-13,63.19,64.38,60.31,60.39,25657076
11-Dec-13,69.24,69.62,67.62,68.35,3689376
10-Dec-13,71.84,71.88,68.80,69.12,4944526
9-Dec-13,69.87,70.60,69.53,70.34,1591787
6-Dec-13,70.70,70.83,69.26,69.84,1871737
5-Dec-13,69.54,70.79,69.20,70.62,1784260
4-Dec-13,71.25,71.60,69.91,70.28,1762690
3-Dec-13,71.38,71.94,70.67,71.56,1784577
2-Dec-13,70.46,72.22,70.46,71.40,2360308
29-Nov-13,70.26,70.75,69.39,69.72,485732
27-Nov-13,69.43,70.30,68.75,70.20,1084467
26-Nov-13,69.52,70.25,68.68,69.29,1490080
25-Nov-13,69.65,70.47,69.52,69.83,1193153
22-Nov-13,69.98,69.98,68.52,69.42,1563666
21-Nov-13,68.93,69.87,68.23,69.37,2501177
20-Nov-13,67.63,68.76,67.51,68.17,2288808
19-Nov-13,67.18,67.40,66.10,66.75,1548542
18-Nov-13,66.98,67.76,66.80,66.85,1769349
15-Nov-13,66.25,67.50,65.92,66.94,2582508
14-Nov-13,67.30,67.74,65.72,66.18,7099451
13-Nov-13,68.26,70.16,67.69,68.98,3359648
12-Nov-13,69.03,69.21,66.21,66.95,3146027
11-Nov-13,68.85,69.66,68.51,68.96,1437347
8-Nov-13,68.15,69.07,68.05,69.00,1372050
7-Nov-13,69.87,70.19,68.30,68.33,2483616
6-Nov-13,69.60,70.19,68.59,69.97,1589087
5-Nov-13,69.03,69.76,68.98,69.49,1344290
4-Nov-13,67.66,69.49,67.10,69.33,1927078
1-Nov-13,68.94,68.95,66.35,67.85,5034972
31-Oct-13,70.36,70.60,68.26,69.09,2772046
30-Oct-13,73.30,73.40,70.31,70.67,2695430
29-Oct-13,71.71,73.45,71.50,73.25,1242234
28-Oct-13,72.68,72.75,71.00,71.88,1455693
25-Oct-13,72.63,73.73,72.43,72.66,1324534
24-Oct-13,72.25,72.74,71.54,72.58,1145838
