Date,Open,High,Low,Close,Volume
10-Mar-14,90.48,90.66,90.03,90.61,18138198
7-Mar-14,91.27,91.36,90.07,90.53,31174837
6-Mar-14,91.25,91.34,90.65,90.98,24086220
5-Mar-14,90.97,91.22,90.77,91.06,27220604
4-Mar-14,90.63,90.98,90.56,90.81,33213909
3-Mar-14,89.48,89.91,88.87,89.67,38946845
28-Feb-14,90.41,90.96,89.54,90.34,48623159
27-Feb-14,89.87,90.53,89.73,90.44,28750313
26-Feb-14,90.57,90.84,89.87,90.23,42968334
25-Feb-14,90.52,90.72,90.02,90.31,27464711
24-Feb-14,90.10,90.82,90.04,90.41,31517522
21-Feb-14,90.33,90.46,89.82,89.93,31221745
20-Feb-14,89.70,90.22,89.31,90.05,41833212
19-Feb-14,90.07,90.28,89.45,89.63,41775267
18-Feb-14,89.93,90.42,89.74,90.25,29614391
14-Feb-14,89.56,90.01,89.33,89.81,34086390
13-Feb-14,88.31,89.70,88.30,89.63,40492842
12-Feb-14,88.97,89.17,88.70,88.97,32533008
11-Feb-14,87.94,88.97,87.89,88.80,38682035
10-Feb-14,87.23,87.84,87.21,87.80,30225157
7-Feb-14,86.27,87.36,86.00,87.30,38467242
6-Feb-14,84.94,85.88,84.92,85.77,32338053
5-Feb-14,84.64,84.99,83.74,84.69,41969204
4-Feb-14,84.70,85.25,84.46,84.91,37801215
3-Feb-14,86.14,86.50,84.07,84.29,65617206
31-Jan-14,85.54,86.68,85.45,86.27,45196915
30-Jan-14,85.99,86.80,85.88,86.50,66863622
29-Jan-14,85.10,85.74,84.76,84.93,52064566
28-Jan-14,85.42,85.94,85.31,85.85,44439554
27-Jan-14,86.77,86.89,85.25,85.90,63676475
24-Jan-14,88.06,88.18,86.71,86.74,64334902
23-Jan-14,88.50,88.52,87.86,88.48,35077428
22-Jan-14,88.75,89.00,88.52,88.78,29425432
21-Jan-14,88.43,88.59,87.81,88.55,26432336
17-Jan-14,88.12,88.37,87.67,87.88,36908236
16-Jan-14,88.28,88.51,88.16,88.38,34260219
15-Jan-14,88.00,88.54,87.94,88.37,39859705
14-Jan-14,86.30,87.72,86.30,87.65,37194076
13-Jan-14,87.18,87.48,85.68,86.01,48855231
10-Jan-14,87.24,87.40,86.58,87.30,38012069
9-Jan-14,87.62,87.64,86.72,87.02,23695690
8-Jan-14,87.11,87.55,86.94,87.31,27209991
7-Jan-14,86.70,87.25,86.56,87.12,25913225
6-Jan-14,86.65,86.76,86.00,86.32,32092437
3-Jan-14,87.27,87.35,86.62,86.64,35727317
2-Jan-14,87.55,87.58,87.02,87.27,29190009
31-Dec-13,87.54,87.96,87.52,87.96,24896065
30-Dec-13,87.40,87.51,87.14,87.39,18985622
27-Dec-13,87.83,87.90,87.41,87.52,15831962
26-Dec-13,87.60,87.81,87.44,87.74,15241096
24-Dec-13,87.43,87.51,87.27,87.45,13852475
23-Dec-13,87.19,87.41,86.95,87.41,28181764
20-Dec-13,85.76,86.68,85.73,86.50,40475437
19-Dec-13,85.99,86.01,85.52,85.90,46489555
